ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
452,lepidoptera_larva,15,1,Small,RC2 DICK 14 16,8.199888405,07/01/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
482,lepidoptera_larva,17,2,Medium,RC2 DICK 27 16,11.87550987,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
484,lepidoptera_larva,14,1,Small,RC2 DICK 30 16,6.685698136,08/08/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
485,lepidoptera_larva,21,2,Medium,RC2 DICK 30 16,22.19222258,08/08/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
486,lepidoptera_larva,23,2,Medium,RC2 DICK 30 16,29.04735371,08/08/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
493,lepidoptera_larva,7,1,Small,RC2 DICK 7 16,0.8598031,06/03/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
480,lepidoptera_larva,14,1,Small,RC2 DICK 27 16,6.685698136,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
495,lepidoptera_larva,8,1,Small,RC2 DICK 8 16,1.276430515,06/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
479,lepidoptera_larva,11,1,Small,RC2 DICK 27 16,3.275177651,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
497,lepidoptera_larva,13,1,Small,RC2 DICK 8 16,5.369233435,06/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
463,lepidoptera_larva,13,1,Small,RC2 DICK 2 16,5.369233435,06/19/2016,171,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
457,lepidoptera_larva,17,2,Medium,RC2 DICK 16 16,11.87550987,06/28/2016,180,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
368,lepidoptera_larva,11,1,Small,BSH DICK 1 16,3.275177651,07/09/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
369,lepidoptera_larva,19,2,Medium,BSH DICK 1 16,16.50387067,07/09/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
370,lepidoptera_larva,6,1,Small,BSH DICK 10 16,0.544883248,08/08/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
456,lepidoptera_larva,16,2,Medium,RC2 DICK 16 16,9.925329541,06/28/2016,180,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
494,lepidoptera_larva,10,1,Small,RC2 DICK 7 16,2.470323936,06/03/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
466,lepidoptera_larva,8,1,Small,RC2 DICK 21 16,1.276430515,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
455,lepidoptera_larva,17,2,Medium,RC2 DICK 15 16,11.87550987,06/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
458,lepidoptera_larva,7,1,Small,RC2 DICK 17 16,0.8598031,07/08/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
459,lepidoptera_larva,7,1,Small,RC2 DICK 17 16,0.8598031,07/08/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
460,lepidoptera_larva,11,1,Small,RC2 DICK 17 16,3.275177651,07/08/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
461,lepidoptera_larva,12,1,Small,RC2 DICK 17 16,4.236929264,07/08/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
481,lepidoptera_larva,16,2,Medium,RC2 DICK 27 16,9.925329541,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
465,lepidoptera_larva,5,1,Small,RC2 DICK 21 16,0.317691905,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
453,lepidoptera_larva,16,2,Medium,RC2 DICK 14 16,9.925329541,07/01/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
467,lepidoptera_larva,11,1,Small,RC2 DICK 21 16,3.275177651,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
468,lepidoptera_larva,11,1,Small,RC2 DICK 21 16,3.275177651,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
474,lepidoptera_larva,5,1,Small,RC2 DICK 27 16,0.317691905,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
475,lepidoptera_larva,6,1,Small,RC2 DICK 27 16,0.544883248,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
476,lepidoptera_larva,6,1,Small,RC2 DICK 27 16,0.544883248,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
477,lepidoptera_larva,8,1,Small,RC2 DICK 27 16,1.276430515,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
478,lepidoptera_larva,9,1,Small,RC2 DICK 27 16,1.808662324,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
462,lepidoptera_larva,21,2,Medium,RC2 DICK 17 16,22.19222258,07/08/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
402,lepidoptera_adult,9,1,Small,RC2 DICK 21 16,6.194954252,07/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
395,lepidoptera_adult,13,1,Small,RC2 DICK 11 16,19.52648783,07/01/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
392,lepidoptera_adult,6,1,Small,LTR DICK 4 16,1.746952887,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
