ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
29,araneae,4,1,Small,BSH DICK 9 16,2.231589866,08/08/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
30,araneae,4,1,Small,BSH DICK 9 16,2.231589866,08/08/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
31,araneae,5,1,Small,BSH DICK 9 16,4.112896836,08/08/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
32,araneae,5,1,Small,BSH DICK 9 16,4.112896836,08/08/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
21,araneae,3,1,Small,BSH DICK 9 16,1.014570528,08/08/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
150,araneae,4,1,Small,LTR DICK 7 16,2.231589866,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
140,araneae,2,1,Small,LTR DICK 7 16,0.334035168,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
141,araneae,3,1,Small,LTR DICK 7 16,1.014570528,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
142,araneae,3,1,Small,LTR DICK 7 16,1.014570528,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
143,araneae,3,1,Small,LTR DICK 7 16,1.014570528,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
144,araneae,3,1,Small,LTR DICK 7 16,1.014570528,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
145,araneae,3,1,Small,LTR DICK 7 16,1.014570528,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
146,araneae,3,1,Small,LTR DICK 7 16,1.014570528,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
147,araneae,4,1,Small,LTR DICK 7 16,2.231589866,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
115,araneae,6,1,Small,LTR DICK 2 16,6.778044728,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
149,araneae,4,1,Small,LTR DICK 7 16,2.231589866,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
137,araneae,6,1,Small,LTR DICK 4 16,6.778044728,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
151,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
152,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
153,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
154,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
155,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
156,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
157,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
114,araneae,5,1,Small,LTR DICK 2 16,4.112896836,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
359,araneae,8,1,Small,RC2 DICK 8 16,14.90858991,06/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
148,araneae,4,1,Small,LTR DICK 7 16,2.231589866,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
128,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
170,araneae,6,1,Small,RC2 DICK 1 16,6.778044728,06/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
118,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
119,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
120,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
121,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
122,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
123,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
124,araneae,3,1,Small,LTR DICK 4 16,1.014570528,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
125,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
139,araneae,2,1,Small,LTR DICK 7 16,0.334035168,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
127,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
138,araneae,7,1,Small,LTR DICK 4 16,10.34043083,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
129,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
130,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
131,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
132,araneae,5,1,Small,LTR DICK 4 16,4.112896836,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
133,araneae,5,1,Small,LTR DICK 4 16,4.112896836,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
134,araneae,5,1,Small,LTR DICK 4 16,4.112896836,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
135,araneae,5,1,Small,LTR DICK 4 16,4.112896836,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
136,araneae,6,1,Small,LTR DICK 4 16,6.778044728,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
116,araneae,8,1,Small,LTR DICK 2 16,14.90858991,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
126,araneae,4,1,Small,LTR DICK 4 16,2.231589866,07/14/2016,196,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
309,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
319,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
318,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
317,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
316,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
315,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
314,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
313,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
312,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
343,araneae,9,1,Small,RC2 DICK 32 16,20.58706711,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
310,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
322,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
298,araneae,11,1,Small,RC2 DICK 28 16,35.67680558,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
297,araneae,11,1,Small,RC2 DICK 28 16,35.67680558,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
296,araneae,7,1,Small,RC2 DICK 28 16,10.34043083,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
295,araneae,7,1,Small,RC2 DICK 28 16,10.34043083,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
294,araneae,7,1,Small,RC2 DICK 28 16,10.34043083,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
293,araneae,6,1,Small,RC2 DICK 28 16,6.778044728,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
292,araneae,6,1,Small,RC2 DICK 28 16,6.778044728,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
291,araneae,6,1,Small,RC2 DICK 28 16,6.778044728,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
290,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
